Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-26 13:14:00,22.09378378378379,40.889905405405415,229.82540540540532,862.6864864864866,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:15:00,22.103157894736857,40.82442105263159,229.45513157894743,857.294736842105,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:16:00,22.109594594594608,40.855918918918924,229.24770270270284,856.9675675675675,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:17:00,22.111298701298715,40.97925974025976,228.25623376623372,846.2805194805194,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:18:00,22.11567567567569,40.84387837837837,226.71810810810814,833.6567567567567,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:19:00,22.11226666666668,41.06355999999999,225.9418666666666,823.5226666666664,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:20:00,22.112837837837848,41.18540540540538,225.30837837837836,818.489189189189,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:21:00,22.11486842105265,41.174618421052635,225.69434210526302,821.8868421052631,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:22:00,22.120675675675685,41.18093243243243,224.67108108108104,814.0135135135137,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:23:00,22.11894736842107,41.2779605263158,223.98486842105262,808.5105263157899,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:24:00,22.132666666666676,41.25258666666666,222.7234666666666,800.4000000000002,1.0,4.0,0.0,0.0,3.0
2017-01-26 13:25:00,22.133783783783795,41.339729729729726,223.24405405405417,799.2189189189182,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:26:00,22.136842105263167,41.330684210526314,223.0463157894738,799.1289473684203,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:27:00,22.135675675675685,41.428499999999985,220.25270270270292,779.575675675676,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:28:00,22.137500000000003,41.53485526315791,219.7760526315791,773.6473684210526,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:29:00,22.13864864864866,41.300391891891884,219.48000000000013,770.6864864864863,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:30:00,22.13828947368422,41.38288157894737,218.666052631579,764.2052631578947,1.0,2.0,0.0,0.0,3.0
2017-01-26 13:31:00,22.139459459459466,41.55706756756756,218.39797297297298,763.9108108108109,1.0,2.0,0.0,0.0,3.0
